name,domestic_gross,num_movies,avg_gross
Rachel Cullen,"$333,714,112",1,"$333,714,112"
Jennifer Moylan-Taylor,"$333,714,112",2,"$166,857,056"
Rosie Jones,"$333,714,112",1,"$333,714,112"
Dominic Grant,"$333,714,112",1,"$333,714,112"
Miriam Lucia,"$333,714,112",1,"$333,714,112"
Lindsay Morton,"$333,714,112",1,"$333,714,112"
Emily Redding,"$333,714,112",1,"$333,714,112"
Frank Gilhooley,"$333,714,112",1,"$333,714,112"
Nicole Alexandria Shipley,"$333,714,112",1,"$333,714,112"
Isabella Poynton,"$333,714,112",1,"$333,714,112"
Krystian Godlewski,"$333,714,112",1,"$333,714,112"
Abidemi Sobande,"$333,714,112",1,"$333,714,112"
Alison Lintott,"$333,714,112",1,"$333,714,112"
James Gunn,"$333,714,112",1,"$333,714,112"
Fred Fred,"$333,714,112",1,"$333,714,112"
Imogen Poynton,"$333,714,112",1,"$333,714,112"
Alex Rose,"$333,714,112",1,"$333,714,112"
Alexis Rodney,"$333,714,112",2,"$166,857,056"
Melia Kreiling,"$333,714,112",1,"$333,714,112"
Enoch Frost,"$333,714,112",1,"$333,714,112"
Emmett J. Scanlan,"$333,714,112",2,"$166,857,056"
David Yarovesky,"$333,714,112",1,"$333,714,112"
Michael Patrick Bell,"$333,693,802",3,"$111,231,267"
Kimani Ray Smith,"$333,684,522",2,"$166,842,261"
Zen Gesner,"$333,643,403",4,"$83,410,851"
Jerry O'Connell,"$333,555,780",12,"$27,796,315"
Christine Taylor,"$333,465,265",12,"$27,788,772"
Andreas Apergis,"$333,447,054",7,"$47,635,293"
Franka Potente,"$333,399,885",7,"$47,628,555"
Scott L. Schwartz,"$333,256,099",3,"$111,085,366"
Louise Lombard,"$333,238,111",4,"$83,309,528"
Gattlin Griffith,"$333,218,449",6,"$55,536,408"
Jake Gyllenhaal,"$333,131,083",5,"$66,626,217"
Robert Prescott,"$332,900,323",6,"$55,483,387"
Greg Cooper,"$332,843,997",3,"$110,947,999"
Christopher Evan Welch,"$332,832,016",4,"$83,208,004"
Lucas Fleischer,"$332,630,441",3,"$110,876,814"
David Fleischer,"$332,630,441",3,"$110,876,814"
Chris Evans,"$332,587,757",9,"$36,954,195"
Denise Crosby,"$332,543,270",6,"$55,423,878"
Rachael Taylor,"$332,492,307",4,"$83,123,077"
Zoë Wanamaker,"$332,468,872",3,"$110,822,957"
Andrew Friedman,"$332,349,482",3,"$110,783,161"
Paul Ben-Victor,"$332,322,015",17,"$19,548,354"
Jason Bernard,"$332,263,483",5,"$66,452,697"
Joe Washington,"$332,145,317",2,"$166,072,659"
Jacki Weaver,"$332,130,821",26,"$12,774,262"
Elizabeth Thai,"$332,070,540",3,"$110,690,180"
Ruby Rose,"$331,982,978",7,"$47,426,140"
Paul Mazursky,"$331,827,832",5,"$66,365,566"
Alice Eve,"$331,805,258",13,"$25,523,481"
Joshua Malina,"$331,788,208",6,"$55,298,035"
Christine Seabrook,"$331,777,731",2,"$165,888,866"
George Dzundza,"$331,419,368",8,"$41,427,421"
Stephen Dunlevy,"$331,407,648",3,"$110,469,216"
Hanna Dworkin,"$331,057,423",2,"$165,528,712"
Frankie Ray,"$330,952,875",3,"$110,317,625"
Jerry Stiller,"$330,875,533",8,"$41,359,442"
Ulrich Thomsen,"$330,737,962",12,"$27,561,497"
Craig Berry,"$330,463,996",2,"$165,231,998"
Sebastian Sozzi,"$330,365,111",3,"$110,121,704"
John Lepard,"$330,360,194",1,"$330,360,194"
Tiffany Bedwell,"$330,360,194",1,"$330,360,194"
Jesse Frank Nagy,"$330,360,194",1,"$330,360,194"
Debbie Stabenow,"$330,360,194",1,"$330,360,194"
Albert Valladares,"$330,360,194",1,"$330,360,194"
Jay Towers,"$330,360,194",1,"$330,360,194"
Sam Logan Khaleghi,"$330,360,194",1,"$330,360,194"
Mason Heidger,"$330,360,194",1,"$330,360,194"
Henri Franklin,"$330,360,194",1,"$330,360,194"
Miriam Lee,"$330,360,194",1,"$330,360,194"
Emily Peterson,"$330,360,194",1,"$330,360,194"
Aida Munoz,"$330,360,194",1,"$330,360,194"
Tiffany L Addison,"$330,360,194",1,"$330,360,194"
Tom Whalen,"$330,360,194",1,"$330,360,194"
Rashontae Wawrzyniak,"$330,360,194",1,"$330,360,194"
Connie Craig,"$330,360,194",1,"$330,360,194"
Jay Adams,"$330,360,194",1,"$330,360,194"
Thom Kikot,"$330,360,194",1,"$330,360,194"
Richard Burden,"$330,360,194",1,"$330,360,194"
Thomas M. Taylor,"$330,360,194",1,"$330,360,194"
Natalee Arteaga,"$330,360,194",1,"$330,360,194"
Duvale Murchison,"$330,360,194",1,"$330,360,194"
Carmen Ayala,"$330,360,194",1,"$330,360,194"
Kirill Ostapenko,"$330,360,194",1,"$330,360,194"
David W. Paris,"$330,360,194",1,"$330,360,194"
Zachary Ji Schafer,"$330,360,194",1,"$330,360,194"
Whitney Yang,"$330,360,194",1,"$330,360,194"
Jonathan West,"$330,360,194",1,"$330,360,194"
Alicia Regan,"$330,360,194",1,"$330,360,194"
David Dailey Green,"$330,360,194",1,"$330,360,194"
Owais Ahmed,"$330,360,194",1,"$330,360,194"
Steve Jasgur,"$330,360,194",1,"$330,360,194"
Danny Mooney,"$330,360,194",2,"$165,180,097"
Henrietta Hermelin,"$330,360,194",1,"$330,360,194"
Julia Glander,"$330,360,194",1,"$330,360,194"
John Seibert,"$330,360,194",1,"$330,360,194"
Taraina Sanford,"$330,360,194",1,"$330,360,194"
Sandra Love Aldridge,"$330,360,194",1,"$330,360,194"
Keith D. Gallagher,"$330,360,194",1,"$330,360,194"
Thomas J. Fentress,"$330,360,194",1,"$330,360,194"
Josh Carrizales,"$330,360,194",1,"$330,360,194"
Mark Edward Taylor,"$330,360,194",1,"$330,360,194"
Cleve McTier,"$330,360,194",1,"$330,360,194"
Abigail Kuklis,"$330,360,194",1,"$330,360,194"
Monrico Ward,"$330,360,194",1,"$330,360,194"
Kristine Cabanban,"$330,360,194",1,"$330,360,194"
T.J. Martinelli,"$330,360,194",1,"$330,360,194"
Matahi Drollet,"$330,360,194",1,"$330,360,194"
Madison Autumn Mies,"$330,360,194",1,"$330,360,194"
Anish Jethmalani,"$330,360,194",2,"$165,180,097"
Jonathan Stanley,"$330,360,194",1,"$330,360,194"
Ryan D'Silva,"$330,360,194",1,"$330,360,194"
David Midura,"$330,360,194",1,"$330,360,194"
Liam Tailford,"$330,360,194",1,"$330,360,194"
Dennis North,"$330,360,194",1,"$330,360,194"
Jeff Dumas,"$330,360,194",1,"$330,360,194"
Graham W.J. Beal,"$330,360,194",1,"$330,360,194"
Jeff Hanlin,"$330,360,194",1,"$330,360,194"
James Quesada,"$330,360,194",1,"$330,360,194"
Greg Violand,"$330,360,194",2,"$165,180,097"
Bevin Kowal,"$330,360,194",1,"$330,360,194"
Anne Marie Damman,"$330,360,194",1,"$330,360,194"
Sammy Publes,"$330,360,194",1,"$330,360,194"
Lulu Dahl,"$330,360,194",1,"$330,360,194"
Mormon Maitui,"$330,360,194",1,"$330,360,194"
Jonathan Howard,"$330,268,582",3,"$110,089,527"
Carl Gottlieb,"$330,260,071",2,"$165,130,036"
Edward Asner,"$330,210,313",13,"$25,400,793"
Hanna R. Hall,"$330,159,631",2,"$165,079,816"
Pete Auster,"$330,151,138",1,"$330,151,138"
Chiffonye Cobb,"$330,151,138",1,"$330,151,138"
Russ Wilson,"$330,151,138",1,"$330,151,138"
W. Benson Terry,"$330,151,138",1,"$330,151,138"
Kitty K. Green,"$330,151,138",1,"$330,151,138"
Paul Raczkowski,"$330,151,138",1,"$330,151,138"
Al Harrington,"$330,151,138",1,"$330,151,138"
Isabel Rose,"$330,151,138",1,"$330,151,138"
Tim McNeil,"$330,151,138",1,"$330,151,138"
Steven Griffith,"$330,151,138",1,"$330,151,138"
Angela Lomas,"$330,151,138",1,"$330,151,138"
Frank Geyer,"$330,151,138",1,"$330,151,138"
Michael Conner Humphreys,"$330,151,138",1,"$330,151,138"
Nora Dunfee,"$330,151,138",1,"$330,151,138"
Michael Kemmerling,"$330,151,138",1,"$330,151,138"
Logan Livingston Gomez,"$330,151,138",1,"$330,151,138"
Aloysius Gigl,"$330,151,138",1,"$330,151,138"
Michael Flannery,"$330,151,138",1,"$330,151,138"
Tim Perry,"$330,151,138",1,"$330,151,138"
Scott Oliver,"$330,151,138",1,"$330,151,138"
Daniel J. Gillooly,"$330,151,138",1,"$330,151,138"
Ed Davis,"$330,151,138",1,"$330,151,138"
Juan Singleton,"$330,151,138",1,"$330,151,138"
Grady Bowman,"$330,151,138",1,"$330,151,138"
Matt Rebenkoff,"$330,151,138",1,"$330,151,138"
Matt Wallace,"$330,151,138",1,"$330,151,138"
Valentino Valentino,"$330,151,138",1,"$330,151,138"
Jed Gillin,"$330,151,138",1,"$330,151,138"
John Randall,"$330,151,138",1,"$330,151,138"
Jay Ross,"$330,151,138",1,"$330,151,138"
Bob Penny,"$330,151,138",2,"$165,075,569"
Lonnie Hamilton,"$330,151,138",1,"$330,151,138"
Timothy Record,"$330,151,138",1,"$330,151,138"
Rob Landry,"$330,151,138",1,"$330,151,138"
Hallie D'Amore,"$330,151,138",1,"$330,151,138"
John Volstad,"$330,151,138",1,"$330,151,138"
Ben Waddel,"$330,151,138",1,"$330,151,138"
Jack Bowden,"$330,151,138",1,"$330,151,138"
Gary Robinson,"$330,151,138",1,"$330,151,138"
Vanessa Roth,"$330,151,138",1,"$330,151,138"
Calvin Gadsden,"$330,151,138",1,"$330,151,138"
Daniel C. Striepeke,"$330,151,138",1,"$330,151,138"
Bobby Richardson,"$330,151,138",1,"$330,151,138"
Kevin Mangan,"$330,151,138",1,"$330,151,138"
Peter Bannon,"$330,151,138",1,"$330,151,138"
Dante McCarthy,"$330,151,138",1,"$330,151,138"
Joe Stefanelli,"$330,151,138",1,"$330,151,138"
Bob Harks,"$330,151,138",1,"$330,151,138"
Mark Matheisen,"$330,151,138",1,"$330,151,138"
Ione M. Telech,"$330,151,138",1,"$330,151,138"
Richard D'Alessandro,"$330,151,138",1,"$330,151,138"
Teresa Denton,"$330,151,138",1,"$330,151,138"
Stephan Derelian,"$330,151,138",1,"$330,151,138"
Jason McGuire,"$330,151,138",1,"$330,151,138"
Jim Hanks,"$330,151,138",1,"$330,151,138"
Jeffrey Winner,"$330,151,138",1,"$330,151,138"
Tyler Long,"$330,151,138",1,"$330,151,138"
Lazarus Jackson,"$330,151,138",1,"$330,151,138"
Marlena Smalls,"$330,151,138",1,"$330,151,138"
Rebecca Williams,"$330,151,138",1,"$330,151,138"
Hilary Chaplain,"$330,151,138",1,"$330,151,138"
Lenny Herb,"$330,151,138",1,"$330,151,138"
Aaron Izbicki,"$330,151,138",1,"$330,151,138"
Bruce Lucvia,"$330,151,138",1,"$330,151,138"
Fay Genens,"$330,151,138",1,"$330,151,138"
Mike Jolly,"$330,151,138",1,"$330,151,138"
John Worsham,"$330,151,138",1,"$330,151,138"
Tiffany Salerno,"$330,151,138",1,"$330,151,138"
Kenneth Bevington,"$330,151,138",1,"$330,151,138"
Kevin Davis,"$330,151,138",1,"$330,151,138"
Bonnie Ann Burgess,"$330,151,138",1,"$330,151,138"
Keith Silverstein,"$330,127,802",4,"$82,531,951"
Alex Lombard,"$330,104,522",4,"$82,526,131"
Lance Nichols,"$330,090,636",4,"$82,522,659"
Danny Deferrari,"$330,021,834",2,"$165,010,917"
Kurt Koehler,"$329,862,540",1,"$329,862,540"
Trond Fausa Aurvåg,"$329,862,540",1,"$329,862,540"
John Gowans,"$329,862,540",1,"$329,862,540"
David Rysdahl,"$329,862,540",2,"$164,931,270"
Akin Gazi,"$329,786,357",4,"$82,446,589"
Garret Dillahunt,"$329,599,210",19,"$17,347,327"
Mark Wells,"$329,471,037",2,"$164,735,519"
Joe Viterelli,"$329,305,177",5,"$65,861,035"
Justin Chatwin,"$329,212,818",6,"$54,868,803"
Nick Gomez,"$329,065,940",4,"$82,266,485"
JoBeth Williams,"$328,934,115",7,"$46,990,588"
Fana Mokeona,"$328,888,341",2,"$164,444,171"
James Gammon,"$328,878,281",11,"$29,898,026"
Nina Bakshi,"$328,859,122",2,"$164,429,561"
Pip Dwyer,"$328,828,874",1,"$328,828,874"
Liz Gordon,"$328,828,874",1,"$328,828,874"
Carter Musselman,"$328,828,874",1,"$328,828,874"
Elizabeth Saunders,"$328,828,874",2,"$164,414,437"
Memo Diaz Capt,"$328,828,874",1,"$328,828,874"
Kasie Rayner,"$328,828,874",1,"$328,828,874"
Molly Jane Atkinson,"$328,828,874",1,"$328,828,874"
Stuart Hughes,"$328,828,874",1,"$328,828,874"
Paige Rosamond,"$328,828,874",1,"$328,828,874"
Tatum Lee,"$328,828,874",1,"$328,828,874"
Chantal Vachon,"$328,828,874",1,"$328,828,874"
Jocelyn Matika,"$328,828,874",1,"$328,828,874"
Sonia Gascon,"$328,828,874",1,"$328,828,874"
Geoffrey Pounsett,"$328,828,874",1,"$328,828,874"
Don Tripe,"$328,828,874",1,"$328,828,874"
Martha Gibson,"$328,828,874",1,"$328,828,874"
Paige O'Hara,"$328,798,588",2,"$164,399,294"
Rebecca Field,"$328,772,612",6,"$54,795,435"
Terrie Snell,"$328,757,383",2,"$164,378,692"
Carmen Lavigne,"$328,707,680",2,"$164,353,840"
Charlton Heston,"$328,614,037",5,"$65,722,807"
James Hicks,"$328,570,401",3,"$109,523,467"
Kathryn Newton,"$328,482,639",8,"$41,060,330"
Lily Collins,"$328,341,055",5,"$65,668,211"
Michael G. Wilson,"$328,307,139",2,"$164,153,570"
Mark Rolston,"$328,290,850",7,"$46,898,693"
Robert Pastorelli,"$328,277,888",5,"$65,655,578"
Len Cariou,"$328,187,887",7,"$46,883,984"
Jimmy Lin,"$328,070,210",2,"$164,035,105"
Mac McDonald,"$327,850,416",4,"$81,962,604"
Monet Mazur,"$327,846,245",7,"$46,835,178"
Brian Hayes Currie,"$327,808,540",5,"$65,561,708"
Mimi Ndiweni,"$327,794,414",2,"$163,897,207"
Sara Rue,"$327,633,879",3,"$109,211,293"
Michael Chiklis,"$327,599,562",8,"$40,949,945"
Alicia Silverstone,"$327,525,785",15,"$21,835,052"
Kerry Gutierrez,"$327,443,655",4,"$81,860,914"
Revard Dufresne,"$327,438,020",2,"$163,719,010"
Jonathan Oliver,"$327,372,294",2,"$163,686,147"
Robert Shepherd,"$327,324,607",4,"$81,831,152"
John MacMillan,"$327,225,234",3,"$109,075,078"
Adam Ray,"$327,214,388",3,"$109,071,463"
Frank Dillane,"$327,180,668",4,"$81,795,167"
Paul Bazely,"$327,175,036",2,"$163,587,518"
Johnny Tran,"$327,128,905",4,"$81,782,226"
Caroline Blakiston,"$326,990,720",2,"$163,495,360"
Carlos Saldanha,"$326,869,056",2,"$163,434,528"
Cindy Slattery,"$326,869,056",2,"$163,434,528"
Manoela Scarpa Saldanha,"$326,869,056",2,"$163,434,528"
Adrian Scarborough,"$326,743,874",6,"$54,457,312"
Joe Cobden,"$326,743,341",8,"$40,842,918"
Tolga Safer,"$326,606,697",3,"$108,868,899"
Sam Huntington,"$326,470,915",4,"$81,617,729"
Zack Shada,"$326,250,917",3,"$108,750,306"
Lee Tergesen,"$326,108,625",10,"$32,610,863"
Daniel Greene,"$326,017,952",6,"$54,336,325"
Charles Grounds,"$325,949,074",2,"$162,974,537"
Christian Tessier,"$325,899,980",4,"$81,474,995"
Nicholas Turturro,"$325,872,866",11,"$29,624,806"
Ingo Neuhaus,"$325,839,664",5,"$65,167,933"
Magda Szubanski,"$325,781,996",6,"$54,296,999"
Tom Kenny,"$325,737,354",8,"$40,717,169"
Johann Urb,"$325,643,272",6,"$54,273,879"
Rutherford Cravens,"$325,435,412",4,"$81,358,853"
Matt Berry,"$325,391,746",7,"$46,484,535"
Aidan Devine,"$325,285,430",5,"$65,057,086"
Jim Ryan,"$325,143,206",2,"$162,571,603"
Lashana Lynch,"$325,112,307",4,"$81,278,077"
Nicolas Van Burek,"$325,100,054",1,"$325,100,054"
Tufford Kennedy,"$325,100,054",1,"$325,100,054"
Derek Perks,"$325,100,054",1,"$325,100,054"
Nicolas Uruena,"$325,100,054",1,"$325,100,054"
Jameson Kraemer,"$325,100,054",1,"$325,100,054"
Kent Sheridan,"$325,100,054",1,"$325,100,054"
Bambadjan Bamba,"$325,100,054",2,"$162,550,027"
Agueda Cardenas,"$325,100,054",1,"$325,100,054"
Rosemary De Los Santos,"$325,100,054",1,"$325,100,054"
Andrew Bee,"$325,100,054",1,"$325,100,054"
Birgitte Solem,"$325,100,054",1,"$325,100,054"
Ho Chow,"$325,100,054",2,"$162,550,027"
Roger Shank,"$325,100,054",1,"$325,100,054"
James McGowan,"$325,100,054",4,"$81,275,014"
Christopher Dyson,"$325,100,054",1,"$325,100,054"
Corina Calderon,"$325,100,054",1,"$325,100,054"
Clive McLean,"$325,100,054",1,"$325,100,054"
Nathan Brown,"$325,100,054",1,"$325,100,054"
Dwight Ireland,"$325,100,054",2,"$162,550,027"
Robert B. Kennedy,"$325,100,054",4,"$81,275,014"
Daniela Uruena,"$325,100,054",1,"$325,100,054"
Joel Lacoursiere,"$325,100,054",1,"$325,100,054"
Frank J. Zupancic,"$325,100,054",1,"$325,100,054"
Leyna Nguyen,"$325,011,414",4,"$81,252,854"
David Ryall,"$324,941,740",4,"$81,235,435"
Omar Dorsey,"$324,927,420",4,"$81,231,855"
Lacey Chabert,"$324,802,396",7,"$46,400,342"
Tom Wright,"$324,781,353",12,"$27,065,113"
Dean Stockwell,"$324,766,020",11,"$29,524,184"
Julian Lewis Jones,"$324,753,327",4,"$81,188,332"
Lisa Marie,"$324,679,563",6,"$54,113,261"
Kathryn Morris,"$324,630,533",7,"$46,375,790"
Oona Laurence,"$324,599,729",7,"$46,371,390"
Jessica Williams,"$324,567,681",8,"$40,570,960"
Nils Allen Stewart,"$324,449,167",5,"$64,889,833"
Rusty Schwimmer,"$324,442,110",10,"$32,444,211"
George Clooney,"$324,377,882",6,"$54,062,980"
Beau Holden,"$324,337,888",4,"$81,084,472"
Kevin Costner,"$323,763,384",4,"$80,940,846"
Devin Dalton,"$323,640,347",2,"$161,820,174"
Alexis R. Garcia,"$323,539,618",2,"$161,769,809"
Pete Davidson,"$323,390,043",5,"$64,678,009"
Connie Ray,"$323,366,861",9,"$35,929,651"
Trey Burvant,"$323,202,819",3,"$107,734,273"
Angus Wright,"$323,176,464",5,"$64,635,293"
Armand Assante,"$323,138,233",13,"$24,856,787"
Anthony Peck,"$322,966,239",3,"$107,655,413"
Lucy Boynton,"$322,863,216",8,"$40,357,902"
Susan Blakeslee,"$322,719,944",1,"$322,719,944"
Regis Philbin,"$322,719,944",1,"$322,719,944"
Justice Leak,"$322,540,790",6,"$53,756,798"
Molly Quinn,"$322,388,252",5,"$64,477,650"
Polly Holliday,"$322,290,826",3,"$107,430,275"
Jack Thibeau,"$322,096,475",6,"$53,682,746"
Joe Bays,"$321,996,976",3,"$107,332,325"
Tohoru Masamune,"$321,958,151",2,"$160,979,076"
Brian White,"$321,918,013",7,"$45,988,288"
Larenz Tate,"$321,888,489",6,"$53,648,082"
Camryn Manheim,"$321,867,786",12,"$26,822,316"
Greg Lockett,"$321,717,873",2,"$160,858,937"
Ric Reitz,"$321,678,429",12,"$26,806,536"
Debbie Turner,"$321,555,178",2,"$160,777,589"
Rita Moreno,"$321,470,773",6,"$53,578,462"
Richard Brake,"$321,345,961",19,"$16,912,945"
Mark Gatiss,"$321,345,478",7,"$45,906,497"
Nicholas McGaughey,"$321,280,409",2,"$160,640,205"
Declan Hannigan,"$321,266,131",4,"$80,316,533"
Stephen Marcus,"$321,262,606",4,"$80,315,652"
Beau Starr,"$321,109,751",6,"$53,518,292"
Peter A. Kelly,"$321,097,173",2,"$160,548,587"
Ruth Zalduondo,"$320,936,674",3,"$106,978,891"
Matthew Marsh,"$320,827,257",5,"$64,165,451"
Toby Stephens,"$320,770,476",7,"$45,824,354"
Kim Robillard,"$320,545,389",5,"$64,109,078"
Jami Gertz,"$320,389,576",6,"$53,398,263"
Andrew Divoff,"$320,319,100",5,"$64,063,820"
Bart McCarthy,"$320,187,605",2,"$160,093,803"
Saemi Nakamura,"$320,164,846",5,"$64,032,969"
Jeffrey Nordling,"$320,149,319",5,"$64,029,864"
Sophie Thompson,"$320,024,350",2,"$160,012,175"
David Margulies,"$319,911,190",5,"$63,982,238"
Elijah Everett,"$319,903,095",3,"$106,634,365"
Marcus Henderson,"$319,816,416",3,"$106,605,472"
Polly Walker,"$319,690,906",5,"$63,938,181"
Davenia McFadden,"$319,478,488",5,"$63,895,698"
Barbara Iley,"$319,436,683",2,"$159,718,342"
Violet Columbus,"$319,418,459",2,"$159,709,230"
Taris Tyler,"$319,384,843",2,"$159,692,422"
Simon Baker,"$319,243,934",8,"$39,905,492"
Tina Fey,"$319,183,623",6,"$53,197,271"
Cardi B,"$319,131,960",2,"$159,565,980"
Linda Hamilton,"$319,115,466",6,"$53,185,911"
Jeffrey DeMunn,"$318,930,339",9,"$35,436,704"
Clayton Landey,"$318,838,713",5,"$63,767,743"
Robert Stanton,"$318,826,594",5,"$63,765,319"
Chow Yun-Fat,"$318,783,210",3,"$106,261,070"
Alexandra Astin,"$318,651,105",1,"$318,651,105"
Taea Hartwell,"$318,651,105",1,"$318,651,105"
Martyn Sanderson,"$318,651,105",1,"$318,651,105"
Bruce Hopkins,"$318,651,105",1,"$318,651,105"
Sarah McLeod,"$318,651,105",1,"$318,651,105"
Mark Ferguson,"$318,651,105",1,"$318,651,105"
Harry Sinclair,"$318,651,105",1,"$318,651,105"
John Leigh,"$318,651,105",1,"$318,651,105"
Lara Flynn Boyle,"$318,630,715",5,"$63,726,143"
Sahar Bibiyan,"$318,604,126",1,"$318,604,126"
Aaron Lustig,"$318,547,186",6,"$53,091,198"
P.J. Soles,"$318,525,931",6,"$53,087,655"
Tim Treloar,"$318,454,393",2,"$159,227,197"
Chris Rock,"$318,412,135",3,"$106,137,378"
Emmy Rossum,"$318,385,888",6,"$53,064,315"
Selena Anduze,"$318,350,165",3,"$106,116,722"
Ashraf Barhom,"$318,249,700",6,"$53,041,617"
Hadrian Howard,"$318,167,316",3,"$106,055,772"
Mia Serafino,"$318,070,757",3,"$106,023,586"
Philip Levien,"$318,047,841",2,"$159,023,921"
Drew Scheid,"$317,990,548",4,"$79,497,637"
Will Lyman,"$317,947,675",4,"$79,486,919"
Mac Brandt,"$317,934,240",4,"$79,483,560"
Todd Hallowell,"$317,933,040",4,"$79,483,260"
Sean Biggerstaff,"$317,893,018",2,"$158,946,509"
Luke Youngblood,"$317,871,467",1,"$317,871,467"
Will Theakston,"$317,871,467",1,"$317,871,467"
Simon Fisher-Becker,"$317,871,467",1,"$317,871,467"
James Waylett,"$317,871,467",1,"$317,871,467"
Terence Bayler,"$317,871,467",1,"$317,871,467"
Alex MacQueen,"$317,859,778",9,"$35,317,753"
David Paris,"$317,692,073",3,"$105,897,358"
Emma Tremblay,"$317,682,688",4,"$79,420,672"
Kym Herrin,"$317,682,445",2,"$158,841,223"
Oliver Cooper,"$317,638,966",10,"$31,763,897"
Allison Sarofin,"$317,637,630",3,"$105,879,210"
Seth Morris,"$317,466,199",6,"$52,911,033"
John Sharian,"$317,417,707",7,"$45,345,387"
Javier Vazquez Jr,"$317,315,815",2,"$158,657,908"
Michelle Arthur,"$317,227,676",4,"$79,306,919"
Marianne Muellerleile,"$317,172,911",6,"$52,862,152"
Paddy Considine,"$317,054,068",12,"$26,421,172"
John Prosky,"$316,891,966",4,"$79,222,992"
Leslie Simms,"$316,831,246",1,"$316,831,246"
Madison Johnson,"$316,831,246",1,"$316,831,246"
Javier Villamil,"$316,831,246",1,"$316,831,246"
Anthony Neves,"$316,831,246",1,"$316,831,246"
Jennifer Patino,"$316,831,246",1,"$316,831,246"
Richard Roundtree,"$316,774,680",11,"$28,797,698"
Chris Hemsworth,"$316,614,207",2,"$158,307,104"
Steve Martin,"$316,537,322",8,"$39,567,165"
David Hemmings,"$316,511,569",3,"$105,503,856"
Rosanna Arquette,"$316,486,663",19,"$16,657,193"
Annie Arbogast,"$316,465,003",1,"$316,465,003"
Sebastian Shaw,"$316,465,003",1,"$316,465,003"
Michael Cottrell,"$316,465,003",1,"$316,465,003"
Michael Carter,"$316,465,003",1,"$316,465,003"
Pip Miller,"$316,465,003",3,"$105,488,334"
Claire Davenport,"$316,465,003",1,"$316,465,003"
Richard Marquand,"$316,465,003",1,"$316,465,003"
Nicki Reade,"$316,465,003",1,"$316,465,003"
Tom Mannion,"$316,465,003",1,"$316,465,003"
Jane Busby,"$316,465,003",1,"$316,465,003"
Adam Bareham,"$316,465,003",1,"$316,465,003"
Femi Taylor,"$316,465,003",1,"$316,465,003"
Malcolm Dixon,"$316,465,003",1,"$316,465,003"
Brad Martin,"$316,428,739",3,"$105,476,246"
Gregory Sporleder,"$316,340,178",5,"$63,268,036"
Bette Midler,"$316,333,583",7,"$45,190,512"
Jon Campling,"$316,327,622",3,"$105,442,541"
Mary Louise Wilson,"$316,315,105",6,"$52,719,184"
Dominic Coleman,"$315,841,117",4,"$78,960,279"
David Hewlett,"$315,835,285",9,"$35,092,809"
Elle Graham,"$315,787,040",4,"$78,946,760"
Pat Fraley,"$315,757,017",5,"$63,151,403"
Babs Olusanmokun,"$315,743,660",4,"$78,935,915"
Barry Sonnenfeld,"$315,699,443",4,"$78,924,861"
Pat Healy,"$315,602,483",15,"$21,040,166"
Olga Merediz,"$315,583,071",13,"$24,275,621"
Scott Shepherd,"$315,575,282",10,"$31,557,528"
Hunter Parrish,"$315,571,148",6,"$52,595,191"
Method Man,"$315,452,769",15,"$21,030,185"
Michael Smallwood,"$315,448,030",3,"$105,149,343"
Jibrail Nantambu,"$315,448,030",3,"$105,149,343"
Colin Mahan,"$315,448,030",3,"$105,149,343"
Carmela McNeal,"$315,448,030",3,"$105,149,343"
Charlie Benton,"$315,448,030",3,"$105,149,343"
Jonathan Bruce,"$315,448,030",3,"$105,149,343"
Kristen Johnston,"$315,331,545",6,"$52,555,258"
Chad Todhunter,"$315,221,715",2,"$157,610,858"
Martin Pemberton,"$315,213,969",4,"$78,803,492"
Kunal Nayyar,"$315,177,932",5,"$63,035,586"
Lisa Jakub,"$315,095,030",2,"$157,547,515"
Jamie Harrold,"$315,092,844",7,"$45,013,263"
Efren Ramirez,"$315,089,255",11,"$28,644,478"
Paul Ryden,"$315,020,407",3,"$105,006,802"
Adrienne Barbeau,"$314,950,724",9,"$34,994,525"
Jason Scott Lee,"$314,834,254",6,"$52,472,376"
Robert Alan Beuth,"$314,803,900",5,"$62,960,780"
Louis Mandylor,"$314,766,491",11,"$28,615,136"
Lidya Jewett,"$314,725,787",4,"$78,681,447"
Conrad Roberts,"$314,691,522",4,"$78,672,881"
Bruce French,"$314,667,463",3,"$104,889,154"
Jennifer Badger,"$314,568,670",3,"$104,856,223"
Allan Chanes,"$314,478,823",2,"$157,239,412"
Patrick Richwood,"$314,458,669",4,"$78,614,667"
Aaron Saxton,"$314,404,728",2,"$157,202,364"
Steve Bastoni,"$314,341,218",6,"$52,390,203"
Doris Morgado,"$314,271,706",5,"$62,854,341"
Damian Lewis,"$314,091,335",8,"$39,261,417"
Tanaya Beatty,"$314,052,808",4,"$78,513,202"
Ian Roberts,"$314,021,313",10,"$31,402,131"
Beverly D'Angelo,"$313,916,467",18,"$17,439,804"
Taylor Geare,"$313,878,535",2,"$156,939,268"
Melissa Ordway,"$313,818,584",5,"$62,763,717"
Andy Romano,"$313,778,337",3,"$104,592,779"
Eda Reiss Merin,"$313,684,100",2,"$156,842,050"
Valorie Curry,"$313,645,896",4,"$78,411,474"
Earl Boen,"$313,534,375",5,"$62,706,875"
Pedro Lopez,"$313,487,746",4,"$78,371,937"
